Owner Name,Location,Item Code,Item Name,Stock,Unit,Receiving Date,Lot Number,Damage Flag
POST Sterirized,A7-6-12,POST-001,POST Sterirized 043,1160,Pallet,22/01/2027,1235726,Good
POST Sterirized,A7-6-13,POST-007,POST Sterirized 021,1161,Pallet,25/01/2027,1235727,Good
POST Sterirized,A7-6-14,POST-026,POST Sterirized 014,1162,Pallet,03/04/2027,1235728,Good
POST Sterirized,A7-6-15,POST-043,POST Sterirized 013,1163,Pallet,16/02/2027,1235729,Good
POST Sterirized,A7-6-16,POST-045,POST Sterirized 003,1164,Pallet,17/11/2026,1235730,Good
POST Sterirized,A7-6-17,POST-029,POST Sterirized 021,1165,Pallet,21/01/2027,1235731,Good
POST Sterirized,A7-6-18,POST-048,POST Sterirized 008,1166,Pallet,22/12/2026,1235732,Good
POST Sterirized,A7-6-19,POST-022,POST Sterirized 001,1167,Pallet,12/04/2027,1235733,Good
POST Sterirized,A7-6-20,POST-042,POST Sterirized 004,1168,Pallet,19/03/2027,1235734,Good
POST Sterirized,A7-6-21,POST-030,POST Sterirized 041,1169,Pallet,23/01/2027,1235735,Good
POST Sterirized,A7-6-22,POST-010,POST Sterirized 013,1170,Pallet,25/01/2027,1235736,Good
POST Sterirized,A7-6-23,POST-032,POST Sterirized 050,1171,Pallet,03/02/2027,1235737,Good
POST Sterirized,A7-6-24,POST-042,POST Sterirized 034,1172,Pallet,19/03/2027,1235738,Good
POST Sterirized,A7-6-25,POST-032,POST Sterirized 014,1173,Pallet,24/03/2027,1235739,Good
POST Sterirized,A7-6-26,POST-020,POST Sterirized 032,1174,Pallet,23/01/2027,1235740,Good
POST Sterirized,A7-6-27,POST-014,POST Sterirized 008,1175,Pallet,03/11/2026,1235741,Good
POST Sterirized,A7-6-28,POST-032,POST Sterirized 012,1176,Pallet,16/01/2027,1235742,Good
POST Sterirized,A8-1-1,POST-018,POST Sterirized 017,1177,Pallet,31/10/2026,1235743,Good
POST Sterirized,A8-1-2,POST-026,POST Sterirized 015,1178,Pallet,03/03/2027,1235744,Good
POST Sterirized,A8-1-3,POST-018,POST Sterirized 048,1179,Pallet,24/11/2026,1235745,Good
POST Sterirized,A8-1-4,POST-037,POST Sterirized 026,1180,Pallet,04/01/2027,1235746,Good
POST Sterirized,A8-1-5,POST-050,POST Sterirized 037,1181,Pallet,15/11/2026,1235747,Good
POST Sterirized,A8-1-6,POST-013,POST Sterirized 035,1182,Pallet,11/01/2027,1235748,Good
POST Sterirized,A8-1-7,POST-028,POST Sterirized 049,1183,Pallet,24/11/2026,1235749,Good
POST Sterirized,A8-1-8,POST-015,POST Sterirized 044,1184,Pallet,28/02/2027,1235750,Good
POST Sterirized,A8-1-9,POST-002,POST Sterirized 010,1185,Pallet,22/11/2026,1235751,Good
POST Sterirized,A8-1-10,POST-033,POST Sterirized 049,1186,Pallet,19/12/2026,1235752,Good
POST Sterirized,A8-1-11,POST-014,POST Sterirized 034,1187,Pallet,01/03/2027,1235753,Good
POST Sterirized,A8-1-12,POST-047,POST Sterirized 010,1188,Pallet,25/04/2027,1235754,Good
POST Sterirized,A8-1-13,POST-044,POST Sterirized 025,1189,Pallet,15/01/2027,1235755,Good
POST Sterirized,A8-1-14,POST-041,POST Sterirized 023,1190,Pallet,29/11/2026,1235756,Good
POST Sterirized,A8-1-15,POST-013,POST Sterirized 043,1191,Pallet,30/12/2026,1235757,Good
POST Sterirized,A8-1-16,POST-041,POST Sterirized 028,1192,Pallet,23/04/2027,1235758,Good
POST Sterirized,A8-1-17,POST-029,POST Sterirized 047,1193,Pallet,30/11/2026,1235759,Good
POST Sterirized,A8-1-18,POST-032,POST Sterirized 010,1194,Pallet,27/02/2027,1235760,Good
POST Sterirized,A8-1-19,POST-026,POST Sterirized 003,1195,Pallet,15/01/2027,1235761,Good
POST Sterirized,A8-1-20,POST-033,POST Sterirized 020,1196,Pallet,07/11/2026,1235762,Good
POST Sterirized,A8-1-21,POST-023,POST Sterirized 035,1197,Pallet,12/04/2027,1235763,Good
POST Sterirized,A8-1-22,POST-032,POST Sterirized 032,1198,Pallet,11/04/2027,1235764,Good
POST Sterirized,A8-1-23,POST-033,POST Sterirized 012,1199,Pallet,09/01/2027,1235765,Good
POST Sterirized,A8-1-24,POST-022,POST Sterirized 016,1200,Pallet,21/02/2027,1235766,Good
POST Sterirized,A8-1-25,POST-031,POST Sterirized 004,1201,Pallet,12/02/2027,1235767,Good
POST Sterirized,A8-1-26,POST-013,POST Sterirized 045,1202,Pallet,27/02/2027,1235768,Good
POST Sterirized,A8-1-27,POST-027,POST Sterirized 049,1203,Pallet,19/11/2026,1235769,Good
POST Sterirized,A8-1-28,POST-012,POST Sterirized 011,1204,Pallet,09/01/2027,1235770,Good
POST Sterirized,A8-2-1,POST-004,POST Sterirized 014,1205,Pallet,21/11/2026,1235771,Good
POST Sterirized,A8-2-2,POST-005,POST Sterirized 047,1206,Pallet,12/12/2026,1235772,Good
POST Sterirized,A8-2-3,POST-036,POST Sterirized 030,1207,Pallet,28/01/2027,1235773,Good
POST Sterirized,A8-2-4,POST-011,POST Sterirized 039,1208,Pallet,08/04/2027,1235774,Good
POST Sterirized,A8-2-5,POST-041,POST Sterirized 044,1209,Pallet,25/01/2027,1235775,Good
POST Sterirized,A8-2-6,POST-005,POST Sterirized 007,1210,Pallet,23/03/2027,1235776,Good
POST Sterirized,A8-2-7,POST-022,POST Sterirized 012,1211,Pallet,10/12/2026,1235777,Good
POST Sterirized,A8-2-8,POST-030,POST Sterirized 044,1212,Pallet,29/01/2027,1235778,Good
POST Sterirized,A8-2-9,POST-010,POST Sterirized 010,1213,Pallet,23/11/2026,1235779,Good
POST Sterirized,A8-2-10,POST-032,POST Sterirized 028,1214,Pallet,28/02/2027,1235780,Good
POST Sterirized,A8-2-11,POST-024,POST Sterirized 035,1215,Pallet,10/11/2026,1235781,Good
POST Sterirized,A8-2-12,POST-024,POST Sterirized 036,1216,Pallet,14/02/2027,1235782,Good
POST Sterirized,A8-2-13,POST-002,POST Sterirized 046,1217,Pallet,31/10/2026,1235783,Good
POST Sterirized,A8-2-14,POST-018,POST Sterirized 031,1218,Pallet,25/12/2026,1235784,Good
POST Sterirized,A8-2-15,POST-013,POST Sterirized 014,1219,Pallet,07/03/2027,1235785,Good
POST Sterirized,A8-2-16,POST-006,POST Sterirized 024,1220,Pallet,29/12/2026,1235786,Good
POST Sterirized,A8-2-17,POST-014,POST Sterirized 012,1221,Pallet,12/11/2026,1235787,Good
POST Sterirized,A8-2-18,POST-014,POST Sterirized 010,1222,Pallet,07/01/2027,1235788,Good
POST Sterirized,A8-2-19,POST-013,POST Sterirized 039,1223,Pallet,16/03/2027,1235789,Good
POST Sterirized,A8-2-20,POST-047,POST Sterirized 003,1224,Pallet,19/11/2026,1235790,Good
POST Sterirized,A8-2-21,POST-047,POST Sterirized 046,1225,Pallet,02/01/2027,1235791,Good
POST Sterirized,A8-2-22,POST-040,POST Sterirized 004,1226,Pallet,02/02/2027,1235792,Good
POST Sterirized,A8-2-23,POST-047,POST Sterirized 047,1227,Pallet,04/12/2026,1235793,Good
POST Sterirized,A8-2-24,POST-047,POST Sterirized 044,1228,Pallet,31/12/2026,1235794,Good
POST Sterirized,A8-2-25,POST-038,POST Sterirized 032,1229,Pallet,02/04/2027,1235795,Good
POST Sterirized,A8-2-26,POST-018,POST Sterirized 033,1230,Pallet,06/12/2026,1235796,Good
POST Sterirized,A8-2-27,POST-030,POST Sterirized 005,1231,Pallet,23/01/2027,1235797,Good
POST Sterirized,A8-2-28,POST-001,POST Sterirized 021,1232,Pallet,27/12/2026,1235798,Good
POST Sterirized,A8-3-1,POST-020,POST Sterirized 045,1233,Pallet,08/04/2027,1235799,Good
POST Sterirized,A8-3-2,POST-010,POST Sterirized 040,1234,Pallet,27/03/2027,1235800,Good
POST Sterirized,A8-3-3,POST-027,POST Sterirized 024,1235,Pallet,02/12/2026,1235801,Good
POST Sterirized,A8-3-4,POST-007,POST Sterirized 019,1236,Pallet,15/02/2027,1235802,Good
POST Sterirized,A8-3-5,POST-012,POST Sterirized 013,1237,Pallet,26/11/2026,1235803,Good
POST Sterirized,A8-3-6,POST-017,POST Sterirized 031,1238,Pallet,11/01/2027,1235804,Good
POST Sterirized,A8-3-7,POST-004,POST Sterirized 036,1239,Pallet,06/02/2027,1235805,Good
POST Sterirized,A8-3-8,POST-015,POST Sterirized 020,1240,Pallet,29/11/2026,1235806,Good
POST Sterirized,A8-3-9,POST-050,POST Sterirized 020,1241,Pallet,12/12/2026,1235807,Good
POST Sterirized,A8-3-10,POST-001,POST Sterirized 040,1242,Pallet,25/12/2026,1235808,Good
POST Sterirized,A8-3-11,POST-038,POST Sterirized 016,1243,Pallet,17/11/2026,1235809,Good
POST Sterirized,A8-3-12,POST-033,POST Sterirized 015,1244,Pallet,31/12/2026,1235810,Good
POST Sterirized,A8-3-13,POST-011,POST Sterirized 020,1245,Pallet,22/12/2026,1235811,Good
POST Sterirized,A8-3-14,POST-012,POST Sterirized 039,1246,Pallet,10/11/2026,1235812,Good
POST Sterirized,A8-3-15,POST-010,POST Sterirized 012,1247,Pallet,06/02/2027,1235813,Good
POST Sterirized,A8-3-16,POST-001,POST Sterirized 015,1248,Pallet,31/03/2027,1235814,Good
POST Sterirized,A8-3-17,POST-030,POST Sterirized 026,1249,Pallet,19/01/2027,1235815,Good
POST Sterirized,A8-3-18,POST-038,POST Sterirized 019,1250,Pallet,11/01/2027,1235816,Good
POST Sterirized,A8-3-19,POST-006,POST Sterirized 019,1251,Pallet,05/01/2027,1235817,Good
POST Sterirized,A8-3-20,POST-034,POST Sterirized 041,1252,Pallet,12/03/2027,1235818,Good
POST Sterirized,A8-3-21,POST-049,POST Sterirized 015,1253,Pallet,24/04/2027,1235819,Good
POST Sterirized,A8-3-22,POST-009,POST Sterirized 041,1254,Pallet,28/02/2027,1235820,Good
POST Sterirized,A8-3-23,POST-028,POST Sterirized 009,1255,Pallet,20/12/2026,1235821,Good
POST Sterirized,A8-3-24,POST-046,POST Sterirized 019,1256,Pallet,16/12/2026,1235822,Good
POST Sterirized,A8-3-25,POST-006,POST Sterirized 050,1257,Pallet,29/10/2026,1235823,Good
POST Sterirized,A8-3-26,POST-013,POST Sterirized 034,1258,Pallet,28/12/2026,1235824,Good
POST Sterirized,A8-3-27,POST-025,POST Sterirized 032,1259,Pallet,05/03/2027,1235825,Good
POST Sterirized,A8-3-28,POST-011,POST Sterirized 042,1260,Pallet,11/11/2026,1235826,Good
POST Sterirized,A8-4-1,POST-044,POST Sterirized 043,1261,Pallet,18/12/2026,1235827,Good
POST Sterirized,A8-4-2,POST-047,POST Sterirized 023,1262,Pallet,01/11/2026,1235828,Good
POST Sterirized,A8-4-3,POST-041,POST Sterirized 045,1263,Pallet,10/11/2026,1235829,Good
POST Sterirized,A8-4-4,POST-027,POST Sterirized 008,1264,Pallet,05/04/2027,1235830,Good
POST Sterirized,A8-4-5,POST-045,POST Sterirized 049,1265,Pallet,27/01/2027,1235831,Good
POST Sterirized,A8-4-6,POST-009,POST Sterirized 045,1266,Pallet,07/11/2026,1235832,Good
POST Sterirized,A8-4-7,POST-030,POST Sterirized 012,1267,Pallet,19/11/2026,1235833,Good
POST Sterirized,A8-4-8,POST-042,POST Sterirized 020,1268,Pallet,10/11/2026,1235834,Good
POST Sterirized,A8-4-9,POST-041,POST Sterirized 043,1269,Pallet,21/03/2027,1235835,Good
POST Sterirized,A8-4-10,POST-008,POST Sterirized 042,1270,Pallet,30/11/2026,1235836,Good
POST Sterirized,A8-4-11,POST-027,POST Sterirized 016,1271,Pallet,17/01/2027,1235837,Good
POST Sterirized,A8-4-12,POST-001,POST Sterirized 028,1272,Pallet,28/01/2027,1235838,Good
POST Sterirized,A8-4-13,POST-041,POST Sterirized 020,1273,Pallet,17/11/2026,1235839,Good
POST Sterirized,A8-4-14,POST-023,POST Sterirized 027,1274,Pallet,20/12/2026,1235840,Good
POST Sterirized,A8-4-15,POST-001,POST Sterirized 019,1275,Pallet,17/01/2027,1235841,Good
POST Sterirized,A8-4-16,POST-035,POST Sterirized 007,1276,Pallet,12/11/2026,1235842,Good
POST Sterirized,A8-4-17,POST-007,POST Sterirized 050,1277,Pallet,01/03/2027,1235843,Good
POST Sterirized,A8-4-18,POST-037,POST Sterirized 048,1278,Pallet,14/11/2026,1235844,Good
POST Sterirized,A8-4-19,POST-047,POST Sterirized 036,1279,Pallet,04/02/2027,1235845,Good
POST Sterirized,A8-4-20,POST-025,POST Sterirized 046,1280,Pallet,19/12/2026,1235846,Good
POST Sterirized,A8-4-21,POST-022,POST Sterirized 041,1281,Pallet,01/03/2027,1235847,Good
POST Sterirized,A8-4-22,POST-002,POST Sterirized 048,1282,Pallet,19/12/2026,1235848,Good
POST Sterirized,A8-4-23,POST-048,POST Sterirized 012,1283,Pallet,17/02/2027,1235849,Good
POST Sterirized,A8-4-24,POST-033,POST Sterirized 012,1284,Pallet,15/01/2027,1235850,Good
POST Sterirized,A8-4-25,POST-013,POST Sterirized 040,1285,Pallet,10/02/2027,1235851,Good
POST Sterirized,A8-4-26,POST-011,POST Sterirized 041,1286,Pallet,09/12/2026,1235852,Good
POST Sterirized,A8-4-27,POST-033,POST Sterirized 005,1287,Pallet,10/04/2027,1235853,Good
POST Sterirized,A8-4-28,POST-016,POST Sterirized 025,1288,Pallet,30/12/2026,1235854,Good
POST Sterirized,A8-5-1,POST-022,POST Sterirized 010,1289,Pallet,20/03/2027,1235855,Good
POST Sterirized,A8-5-2,POST-002,POST Sterirized 046,1290,Pallet,03/04/2027,1235856,Good
POST Sterirized,A8-5-3,POST-044,POST Sterirized 036,1291,Pallet,27/02/2027,1235857,Good
POST Sterirized,A8-5-4,POST-047,POST Sterirized 015,1292,Pallet,06/12/2026,1235858,Good
POST Sterirized,A8-5-5,POST-047,POST Sterirized 024,1293,Pallet,12/12/2026,1235859,Good
POST Sterirized,A8-5-6,POST-014,POST Sterirized 019,1294,Pallet,21/02/2027,1235860,Good
POST Sterirized,A8-5-7,POST-025,POST Sterirized 038,1295,Pallet,05/12/2026,1235861,Good
POST Sterirized,A8-5-8,POST-044,POST Sterirized 042,1296,Pallet,28/10/2026,1235862,Good
POST Sterirized,A8-5-9,POST-049,POST Sterirized 015,1297,Pallet,09/03/2027,1235863,Good
POST Sterirized,A8-5-10,POST-011,POST Sterirized 047,1298,Pallet,11/12/2026,1235864,Good
POST Sterirized,A8-5-11,POST-001,POST Sterirized 030,1299,Pallet,09/12/2026,1235865,Good
POST Sterirized,A8-5-12,POST-019,POST Sterirized 036,1300,Pallet,20/04/2027,1235866,Good
POST Sterirized,A8-5-13,POST-043,POST Sterirized 014,1301,Pallet,29/12/2026,1235867,Good
POST Sterirized,A8-5-14,POST-047,POST Sterirized 009,1302,Pallet,28/03/2027,1235868,Good
POST Sterirized,A8-5-15,POST-046,POST Sterirized 047,1303,Pallet,06/12/2026,1235869,Good
POST Sterirized,A8-5-16,POST-025,POST Sterirized 017,1304,Pallet,22/03/2027,1235870,Good
POST Sterirized,A8-5-17,POST-010,POST Sterirized 047,1305,Pallet,19/12/2026,1235871,Good
POST Sterirized,A8-5-18,POST-011,POST Sterirized 004,1306,Pallet,07/04/2027,1235872,Good
POST Sterirized,A8-5-19,POST-033,POST Sterirized 045,1307,Pallet,05/02/2027,1235873,Good
POST Sterirized,A8-5-20,POST-037,POST Sterirized 028,1308,Pallet,09/12/2026,1235874,Good
POST Sterirized,A8-5-21,POST-007,POST Sterirized 042,1309,Pallet,26/02/2027,1235875,Good
POST Sterirized,A8-5-22,POST-036,POST Sterirized 014,1310,Pallet,04/02/2027,1235876,Good
POST Sterirized,A8-5-23,POST-008,POST Sterirized 005,1311,Pallet,18/11/2026,1235877,Good
POST Sterirized,A8-5-24,POST-050,POST Sterirized 023,1312,Pallet,03/04/2027,1235878,Good
POST Sterirized,A8-5-25,POST-050,POST Sterirized 003,1313,Pallet,27/01/2027,1235879,Good
POST Sterirized,A8-5-26,POST-040,POST Sterirized 033,1314,Pallet,29/03/2027,1235880,Good
POST Sterirized,A8-5-27,POST-001,POST Sterirized 009,1315,Pallet,02/03/2027,1235881,Good
POST Sterirized,A8-5-28,POST-034,POST Sterirized 020,1316,Pallet,28/02/2027,1235882,Good
POST Sterirized,A8-6-1,POST-028,POST Sterirized 017,1317,Pallet,14/01/2027,1235883,Good
POST Sterirized,A8-6-2,POST-024,POST Sterirized 029,1318,Pallet,10/01/2027,1235884,Good
POST Sterirized,A8-6-3,POST-040,POST Sterirized 005,1319,Pallet,19/12/2026,1235885,Good
POST Sterirized,A8-6-4,POST-014,POST Sterirized 031,1320,Pallet,25/01/2027,1235886,Good
POST Sterirized,A8-6-5,POST-013,POST Sterirized 011,1321,Pallet,21/04/2027,1235887,Good
POST Sterirized,A8-6-6,POST-013,POST Sterirized 009,1322,Pallet,15/02/2027,1235888,Good
POST Sterirized,A8-6-7,POST-005,POST Sterirized 011,1323,Pallet,21/12/2026,1235889,Good
POST Sterirized,A8-6-8,POST-025,POST Sterirized 015,1324,Pallet,28/03/2027,1235890,Good
POST Sterirized,A8-6-9,POST-024,POST Sterirized 015,1325,Pallet,25/02/2027,1235891,Good
POST Sterirized,A8-6-10,POST-003,POST Sterirized 012,1326,Pallet,17/03/2027,1235892,Good
POST Sterirized,A8-6-11,POST-035,POST Sterirized 029,1327,Pallet,30/12/2026,1235893,Good
POST Sterirized,A8-6-12,POST-021,POST Sterirized 029,1328,Pallet,08/11/2026,1235894,Good
POST Sterirized,A8-6-13,POST-049,POST Sterirized 024,1329,Pallet,09/11/2026,1235895,Good
POST Sterirized,A8-6-14,POST-047,POST Sterirized 050,1330,Pallet,10/12/2026,1235896,Good
POST Sterirized,A8-6-15,POST-043,POST Sterirized 037,1331,Pallet,28/03/2027,1235897,Good
POST Sterirized,A8-6-16,POST-003,POST Sterirized 033,1332,Pallet,31/12/2026,1235898,Good
POST Sterirized,A8-6-17,POST-046,POST Sterirized 023,1333,Pallet,23/04/2027,1235899,Good
POST Sterirized,A8-6-18,POST-042,POST Sterirized 007,1334,Pallet,01/11/2026,1235900,Good
POST Sterirized,A8-6-19,POST-025,POST Sterirized 008,1335,Pallet,27/01/2027,1235901,Good
POST Sterirized,A8-6-20,POST-004,POST Sterirized 013,1336,Pallet,28/03/2027,1235902,Good
POST Sterirized,A8-6-21,POST-046,POST Sterirized 013,1337,Pallet,13/04/2027,1235903,Good
POST Sterirized,A8-6-22,POST-046,POST Sterirized 031,1338,Pallet,01/04/2027,1235904,Good
POST Sterirized,A8-6-23,POST-005,POST Sterirized 035,1339,Pallet,22/03/2027,1235905,Good
POST Sterirized,A8-6-24,POST-011,POST Sterirized 026,1340,Pallet,10/12/2026,1235906,Good
POST Sterirized,A8-6-25,POST-043,POST Sterirized 039,1341,Pallet,12/12/2026,1235907,Good
POST Sterirized,A8-6-26,POST-022,POST Sterirized 017,1342,Pallet,27/01/2027,1235908,Good
POST Sterirized,A8-6-27,POST-010,POST Sterirized 025,1343,Pallet,02/02/2027,1235909,Good
POST Sterirized,A8-6-28,POST-030,POST Sterirized 017,1344,Pallet,20/03/2027,1235910,Good
POST Sterirized,A9-1-1,POST-008,POST Sterirized 034,1345,Pallet,05/03/2027,1235911,Good
POST Sterirized,A9-1-2,POST-006,POST Sterirized 045,1346,Pallet,24/11/2026,1235912,Good
POST Sterirized,A9-1-3,POST-046,POST Sterirized 004,1347,Pallet,25/12/2026,1235913,Good
POST Sterirized,A9-1-4,POST-019,POST Sterirized 029,1348,Pallet,25/02/2027,1235914,Good
POST Sterirized,A9-1-5,POST-027,POST Sterirized 036,1349,Pallet,02/11/2026,1235915,Good
POST Sterirized,A9-1-6,POST-025,POST Sterirized 007,1350,Pallet,04/12/2026,1235916,Good
POST Sterirized,A9-1-7,POST-033,POST Sterirized 011,1351,Pallet,29/03/2027,1235917,Good
POST Sterirized,A9-1-8,POST-046,POST Sterirized 045,1352,Pallet,02/11/2026,1235918,Good
POST Sterirized,A9-1-9,POST-014,POST Sterirized 026,1353,Pallet,17/12/2026,1235919,Good
POST Sterirized,A9-1-10,POST-036,POST Sterirized 013,1354,Pallet,16/12/2026,1235920,Good
POST Sterirized,A9-1-11,POST-045,POST Sterirized 032,1355,Pallet,14/03/2027,1235921,Good
POST Sterirized,A9-1-12,POST-040,POST Sterirized 016,1356,Pallet,13/02/2027,1235922,Good
POST Sterirized,A9-1-13,POST-022,POST Sterirized 014,1357,Pallet,02/04/2027,1235923,Good
POST Sterirized,A9-1-14,POST-028,POST Sterirized 030,1358,Pallet,25/02/2027,1235924,Good
POST Sterirized,A9-1-15,POST-009,POST Sterirized 001,1359,Pallet,11/03/2027,1235925,Good
POST Sterirized,A9-1-16,POST-047,POST Sterirized 044,1360,Pallet,06/12/2026,1235926,Good
POST Sterirized,A9-1-17,POST-036,POST Sterirized 001,1361,Pallet,01/11/2026,1235927,Good
POST Sterirized,A9-1-18,POST-047,POST Sterirized 041,1362,Pallet,31/01/2027,1235928,Good
POST Sterirized,A9-1-19,POST-022,POST Sterirized 039,1363,Pallet,03/03/2027,1235929,Good
POST Sterirized,A9-1-20,POST-018,POST Sterirized 005,1364,Pallet,31/12/2026,1235930,Good
POST Sterirized,A9-1-21,POST-017,POST Sterirized 041,1365,Pallet,04/02/2027,1235931,Good
POST Sterirized,A9-1-22,POST-024,POST Sterirized 045,1366,Pallet,04/03/2027,1235932,Good
POST Sterirized,A9-1-23,POST-007,POST Sterirized 010,1367,Pallet,10/03/2027,1235933,Good
POST Sterirized,A9-1-24,POST-023,POST Sterirized 011,1368,Pallet,11/01/2027,1235934,Good
POST Sterirized,A9-1-25,POST-030,POST Sterirized 040,1369,Pallet,15/03/2027,1235935,Good
POST Sterirized,A9-1-26,POST-045,POST Sterirized 031,1370,Pallet,08/03/2027,1235936,Good
POST Sterirized,A9-1-27,POST-045,POST Sterirized 031,1371,Pallet,11/12/2026,1235937,Good
POST Sterirized,A9-1-28,POST-013,POST Sterirized 035,1372,Pallet,29/10/2026,1235938,Good
POST Sterirized,A9-2-1,POST-003,POST Sterirized 049,1373,Pallet,03/01/2027,1235939,Good
POST Sterirized,A9-2-2,POST-044,POST Sterirized 037,1374,Pallet,24/04/2027,1235940,Good
POST Sterirized,A9-2-3,POST-023,POST Sterirized 017,1375,Pallet,22/04/2027,1235941,Good
POST Sterirized,A9-2-4,POST-002,POST Sterirized 035,1376,Pallet,13/12/2026,1235942,Good
POST Sterirized,A9-2-5,POST-045,POST Sterirized 001,1377,Pallet,26/12/2026,1235943,Good
POST Sterirized,A9-2-6,POST-016,POST Sterirized 048,1378,Pallet,07/02/2027,1235944,Good
POST Sterirized,A9-2-7,POST-044,POST Sterirized 014,1379,Pallet,08/12/2026,1235945,Good
POST Sterirized,A9-2-8,POST-045,POST Sterirized 004,1380,Pallet,05/01/2027,1235946,Good
POST Sterirized,A9-2-9,POST-029,POST Sterirized 034,1381,Pallet,15/01/2027,1235947,Good
POST Sterirized,A9-2-10,POST-007,POST Sterirized 013,1382,Pallet,17/11/2026,1235948,Good
POST Sterirized,A9-2-11,POST-027,POST Sterirized 022,1383,Pallet,22/11/2026,1235949,Good
POST Sterirized,A9-2-12,POST-027,POST Sterirized 040,1384,Pallet,28/11/2026,1235950,Good
POST Sterirized,A9-2-13,POST-030,POST Sterirized 026,1385,Pallet,08/11/2026,1235951,Good
POST Sterirized,A9-2-14,POST-010,POST Sterirized 015,1386,Pallet,15/11/2026,1235952,Good
POST Sterirized,A9-2-15,POST-009,POST Sterirized 032,1387,Pallet,21/11/2026,1235953,Good
POST Sterirized,A9-2-16,POST-025,POST Sterirized 022,1388,Pallet,06/04/2027,1235954,Good
POST Sterirized,A9-2-17,POST-025,POST Sterirized 031,1389,Pallet,11/12/2026,1235955,Good
POST Sterirized,A9-2-18,POST-006,POST Sterirized 005,1390,Pallet,26/01/2027,1235956,Good
POST Sterirized,A9-2-19,POST-037,POST Sterirized 002,1391,Pallet,27/03/2027,1235957,Good
POST Sterirized,A9-2-20,POST-035,POST Sterirized 037,1392,Pallet,02/03/2027,1235958,Good
POST Sterirized,A9-2-21,POST-017,POST Sterirized 014,1393,Pallet,21/01/2027,1235959,Good
